CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_DATE,MODIFIED_DATE
1815741935290487,44,2,2,120044517010661,1,55942927010538,1,1.0,2025-03-20 06:49:55,
1815741936290487,44,3,2,120044517010661,1,55942927010538,1,1.0,2025-03-20 06:49:55,
1815741937290487,44,4,2,120044517010661,1,55942927010538,1,1.0,2025-03-20 06:49:55,
1815742266290487,44,1,1,120044519010661,1,55945373010538,1,1.0,2025-03-20 06:50:16,
1815742267290487,44,2,1,120044519010661,2,55945373010538,2,1.0,2025-03-20 06:50:16,
1815742268290487,44,3,1,120044519010661,1,55945373010538,3,1.0,2025-03-20 06:50:16,
1815742269290487,44,4,1,120044519010661,1,55945373010538,3,1.0,2025-03-20 06:50:16,
1815742270290487,44,1,2,120044519010661,1,55945373010538,1,1.0,2025-03-20 06:50:16,
1815742271290487,44,2,2,120044519010661,2,55945373010538,2,1.0,2025-03-20 06:50:16,
1815763483290487,44,2,1,168263194020004,1,145006073010661,1,1.0,2025-03-20 06:59:10,
1815763484290487,44,3,1,168263194020004,1,145006073010661,1,1.0,2025-03-20 06:59:10,
1815763485290487,44,4,1,168263194020004,1,145006073010661,1,1.0,2025-03-20 06:59:10,
1815763486290487,44,1,2,168263194020004,1,145006073010661,1,1.0,2025-03-20 06:59:10,
1815763487290487,44,2,2,168263194020004,1,145006073010661,1,1.0,2025-03-20 06:59:10,
1815763488290487,44,3,2,168263194020004,1,145006073010661,1,1.0,2025-03-20 06:59:10,
1815763489290487,44,4,2,168263194020004,1,145006073010661,1,1.0,2025-03-20 06:59:10,
1815763388290487,44,1,1,168263195020004,1,145006075010661,1,1.0,2025-03-20 06:59:01,
1815763389290487,44,2,1,168263195020004,1,145006075010661,1,1.0,2025-03-20 06:59:01,
1815763390290487,44,3,1,168263195020004,1,145006075010661,1,1.0,2025-03-20 06:59:01,
1815763391290487,44,4,1,168263195020004,1,145006075010661,1,1.0,2025-03-20 06:59:01,
1815763392290487,44,1,2,168263195020004,1,145006075010661,1,1.0,2025-03-20 06:59:01,
1815763393290487,44,2,2,168263195020004,1,145006075010661,1,1.0,2025-03-20 06:59:01,
1815763394290487,44,3,2,168263195020004,1,145006075010661,1,1.0,2025-03-20 06:59:01,
1815763395290487,44,4,2,168263195020004,1,145006075010661,1,1.0,2025-03-20 06:59:01,
1815763514290487,44,1,1,168263196020004,1,145006089010661,1,1.0,2025-03-20 06:59:10,
1815763515290487,44,2,1,168263196020004,1,145006089010661,1,1.0,2025-03-20 06:59:10,
1815763516290487,44,3,1,168263196020004,1,145006089010661,1,1.0,2025-03-20 06:59:10,
1815763517290487,44,4,1,168263196020004,1,145006089010661,1,1.0,2025-03-20 06:59:10,
1815763518290487,44,1,2,168263196020004,1,145006089010661,1,1.0,2025-03-20 06:59:10,
1815763519290487,44,2,2,168263196020004,1,145006089010661,1,1.0,2025-03-20 06:59:10,
1815763520290487,44,3,2,168263196020004,1,145006089010661,1,1.0,2025-03-20 06:59:10,
1815763521290487,44,4,2,168263196020004,1,145006089010661,1,1.0,2025-03-20 06:59:10,
1815763284290487,44,1,2,168263197020004,1,145006091010661,1,1.0,2025-03-20 06:58:55,
1815763285290487,44,2,2,168263197020004,1,145006091010661,2,1.0,2025-03-20 06:58:55,
1815763286290487,44,3,2,168263197020004,2,145006091010661,1,1.0,2025-03-20 06:58:55,
1815763287290487,44,4,2,168263197020004,2,145006091010661,1,1.0,2025-03-20 06:58:55,
1815763283290487,44,4,1,168263197020004,2,145006091010661,1,1.0,2025-03-20 06:58:55,
1815763280290487,44,1,1,168263197020004,1,145006091010661,1,1.0,2025-03-20 06:58:55,
1815763281290487,44,2,1,168263197020004,1,145006091010661,2,1.0,2025-03-20 06:58:55,
1815763282290487,44,3,1,168263197020004,2,145006091010661,1,1.0,2025-03-20 06:58:55,
1815763430290487,44,1,1,168263198020004,1,145006093010661,1,1.0,2025-03-20 06:59:04,
1815763431290487,44,2,1,168263198020004,1,145006093010661,1,1.0,2025-03-20 06:59:04,
1815763432290487,44,3,1,168263198020004,1,145006093010661,1,1.0,2025-03-20 06:59:04,
1815763433290487,44,4,1,168263198020004,1,145006093010661,1,1.0,2025-03-20 06:59:04,
1815763434290487,44,1,2,168263198020004,1,145006093010661,1,1.0,2025-03-20 06:59:04,
1815763435290487,44,2,2,168263198020004,1,145006093010661,1,1.0,2025-03-20 06:59:04,
1815763436290487,44,3,2,168263198020004,1,145006093010661,1,1.0,2025-03-20 06:59:04,
1815763437290487,44,4,2,168263198020004,1,145006093010661,1,1.0,2025-03-20 06:59:04,
1815763396290487,44,1,1,168263201020004,1,145006099010661,1,1.0,2025-03-20 06:59:01,
1815763397290487,44,2,1,168263201020004,1,145006099010661,1,1.0,2025-03-20 06:59:01,
1815763398290487,44,3,1,168263201020004,1,145006099010661,1,1.0,2025-03-20 06:59:01,
1815763399290487,44,4,1,168263201020004,1,145006099010661,1,1.0,2025-03-20 06:59:01,
1815763400290487,44,1,2,168263201020004,1,145006099010661,1,1.0,2025-03-20 06:59:01,
1815763401290487,44,2,2,168263201020004,1,145006099010661,1,1.0,2025-03-20 06:59:01,
1815763402290487,44,3,2,168263201020004,1,145006099010661,1,1.0,2025-03-20 06:59:01,
1815763403290487,44,4,2,168263201020004,1,145006099010661,1,1.0,2025-03-20 06:59:01,
1815763288290487,44,1,1,168263202020004,1,145006117010661,1,1.0,2025-03-20 06:58:55,
1815763289290487,44,2,1,168263202020004,1,145006117010661,1,1.0,2025-03-20 06:58:55,
1815763290290487,44,3,1,168263202020004,1,145006117010661,1,1.0,2025-03-20 06:58:55,
1815763291290487,44,4,1,168263202020004,1,145006117010661,1,1.0,2025-03-20 06:58:55,
1815763292290487,44,1,2,168263202020004,1,145006117010661,1,1.0,2025-03-20 06:58:55,
1815763293290487,44,2,2,168263202020004,1,145006117010661,1,1.0,2025-03-20 06:58:55,
1815763294290487,44,3,2,168263202020004,1,145006117010661,1,1.0,2025-03-20 06:58:55,
1815763295290487,44,4,2,168263202020004,1,145006117010661,1,1.0,2025-03-20 06:58:55,
1815763304290487,44,1,1,168263203020004,1,145006119010661,1,1.0,2025-03-20 06:58:55,
1815763305290487,44,2,1,168263203020004,1,145006119010661,1,1.0,2025-03-20 06:58:55,
1815763306290487,44,3,1,168263203020004,1,145006119010661,1,1.0,2025-03-20 06:58:55,
1815763307290487,44,4,1,168263203020004,1,145006119010661,1,1.0,2025-03-20 06:58:55,
1815763308290487,44,1,2,168263203020004,1,145006119010661,1,1.0,2025-03-20 06:58:55,
1815763309290487,44,2,2,168263203020004,1,145006119010661,1,1.0,2025-03-20 06:58:55,
1815763310290487,44,3,2,168263203020004,1,145006119010661,1,1.0,2025-03-20 06:58:55,
1815763311290487,44,4,2,168263203020004,1,145006119010661,1,1.0,2025-03-20 06:58:55,
1815763345290487,44,1,1,168263204020004,1,145006121010661,1,1.0,2025-03-20 06:58:57,
1815763346290487,44,2,1,168263204020004,2,145006121010661,2,1.0,2025-03-20 06:58:57,
1815763347290487,44,3,1,168263204020004,1,145006121010661,1,1.0,2025-03-20 06:58:57,
1815763348290487,44,4,1,168263204020004,1,145006121010661,1,1.0,2025-03-20 06:58:57,
1815763349290487,44,1,2,168263204020004,1,145006121010661,1,1.0,2025-03-20 06:58:57,
1815763350290487,44,2,2,168263204020004,2,145006121010661,2,1.0,2025-03-20 06:58:57,
1815763351290487,44,3,2,168263204020004,1,145006121010661,1,1.0,2025-03-20 06:58:57,
1815763352290487,44,4,2,168263204020004,1,145006121010661,1,1.0,2025-03-20 06:58:57,
1815763438290487,44,1,1,168263205020004,1,145006171010661,1,1.0,2025-03-20 06:59:04,
1815763439290487,44,2,1,168263205020004,1,145006171010661,1,1.0,2025-03-20 06:59:04,
1815763440290487,44,3,1,168263205020004,1,145006171010661,1,1.0,2025-03-20 06:59:04,
1815763441290487,44,4,1,168263205020004,1,145006171010661,1,1.0,2025-03-20 06:59:04,
1815763442290487,44,1,2,168263205020004,1,145006171010661,1,1.0,2025-03-20 06:59:04,
1815763443290487,44,2,2,168263205020004,1,145006171010661,1,1.0,2025-03-20 06:59:04,
1815763444290487,44,3,2,168263205020004,1,145006171010661,1,1.0,2025-03-20 06:59:04,
1815763445290487,44,4,2,168263205020004,1,145006171010661,1,1.0,2025-03-20 06:59:04,
1815763522290487,44,1,1,168263207020004,1,145006129010661,1,1.0,2025-03-20 06:59:10,
1815763523290487,44,2,1,168263207020004,1,145006129010661,1,1.0,2025-03-20 06:59:10,
1815763524290487,44,3,1,168263207020004,1,145006129010661,1,1.0,2025-03-20 06:59:10,
1815763525290487,44,4,1,168263207020004,1,145006129010661,1,1.0,2025-03-20 06:59:10,
1815763526290487,44,1,2,168263207020004,1,145006129010661,1,1.0,2025-03-20 06:59:10,
1815763527290487,44,2,2,168263207020004,1,145006129010661,1,1.0,2025-03-20 06:59:10,
1815763528290487,44,3,2,168263207020004,1,145006129010661,1,1.0,2025-03-20 06:59:10,
1815763529290487,44,4,2,168263207020004,1,145006129010661,1,1.0,2025-03-20 06:59:10,
1815763312290487,44,1,1,168263208020004,1,145006131010661,1,1.0,2025-03-20 06:58:55,
1815763313290487,44,2,1,168263208020004,1,145006131010661,1,1.0,2025-03-20 06:58:55,
1815763314290487,44,3,1,168263208020004,1,145006131010661,1,1.0,2025-03-20 06:58:55,
1815763315290487,44,4,1,168263208020004,1,145006131010661,1,1.0,2025-03-20 06:58:55,
1815763316290487,44,1,2,168263208020004,1,145006131010661,1,1.0,2025-03-20 06:58:55,
1815763317290487,44,2,2,168263208020004,1,145006131010661,1,1.0,2025-03-20 06:58:55,
1815763318290487,44,3,2,168263208020004,1,145006131010661,1,1.0,2025-03-20 06:58:55,
1815763319290487,44,4,2,168263208020004,1,145006131010661,1,1.0,2025-03-20 06:58:55,
1815763530290487,44,1,1,168263210020004,1,145006135010661,1,1.0,2025-03-20 06:59:10,
1815763531290487,44,2,1,168263210020004,1,145006135010661,1,1.0,2025-03-20 06:59:10,
1815763532290487,44,3,1,168263210020004,1,145006135010661,1,1.0,2025-03-20 06:59:10,
1815763533290487,44,4,1,168263210020004,1,145006135010661,1,1.0,2025-03-20 06:59:10,
1815763534290487,44,1,2,168263210020004,1,145006135010661,1,1.0,2025-03-20 06:59:10,
1815763535290487,44,2,2,168263210020004,1,145006135010661,1,1.0,2025-03-20 06:59:10,
1815763536290487,44,3,2,168263210020004,1,145006135010661,1,1.0,2025-03-20 06:59:10,
1815763537290487,44,4,2,168263210020004,1,145006135010661,1,1.0,2025-03-20 06:59:10,
1815763296290487,44,1,1,168263211020004,1,145006137010661,1,1.0,2025-03-20 06:58:55,
1815763297290487,44,2,1,168263211020004,1,145006137010661,1,1.0,2025-03-20 06:58:55,
1815763298290487,44,3,1,168263211020004,1,145006137010661,1,1.0,2025-03-20 06:58:55,
1815763299290487,44,4,1,168263211020004,1,145006137010661,1,1.0,2025-03-20 06:58:55,
1815763300290487,44,1,2,168263211020004,1,145006137010661,1,1.0,2025-03-20 06:58:55,
1815763301290487,44,2,2,168263211020004,1,145006137010661,1,1.0,2025-03-20 06:58:55,
1815763302290487,44,3,2,168263211020004,1,145006137010661,1,1.0,2025-03-20 06:58:55,
1815763303290487,44,4,2,168263211020004,1,145006137010661,1,1.0,2025-03-20 06:58:55,
1815763404290487,44,1,1,168263212020004,1,145006147010661,1,1.0,2025-03-20 06:59:01,
1815763405290487,44,2,1,168263212020004,1,145006147010661,1,1.0,2025-03-20 06:59:01,
1815763406290487,44,3,1,168263212020004,1,145006147010661,1,1.0,2025-03-20 06:59:01,
1815763407290487,44,4,1,168263212020004,1,145006147010661,1,1.0,2025-03-20 06:59:01,
1815763408290487,44,1,2,168263212020004,1,145006147010661,1,1.0,2025-03-20 06:59:01,
1815763409290487,44,2,2,168263212020004,1,145006147010661,1,1.0,2025-03-20 06:59:01,
1815763410290487,44,3,2,168263212020004,1,145006147010661,1,1.0,2025-03-20 06:59:01,
1815763411290487,44,4,2,168263212020004,1,145006147010661,1,1.0,2025-03-20 06:59:01,
1815763353290487,44,1,1,168263213020004,1,145006149010661,1,1.0,2025-03-20 06:58:59,
1815763354290487,44,2,1,168263213020004,1,145006149010661,1,0.2749,2025-03-20 06:58:59,
1815763355290487,44,2,1,168263213020004,2,145006149010661,2,0.7251,2025-03-20 06:58:59,
1815763356290487,44,3,1,168263213020004,2,145006149010661,2,1.0,2025-03-20 06:58:59,
1815763357290487,44,4,1,168263213020004,1,145006149010661,1,1.0,2025-03-20 06:58:59,
1815763358290487,44,1,2,168263213020004,1,145006149010661,1,1.0,2025-03-20 06:58:59,
1815763359290487,44,2,2,168263213020004,2,145006149010661,2,1.0,2025-03-20 06:58:59,
1815763360290487,44,3,2,168263213020004,2,145006149010661,2,1.0,2025-03-20 06:58:59,
1815763361290487,44,4,2,168263213020004,1,145006149010661,1,1.0,2025-03-20 06:58:59,
1815763412290487,44,1,1,168263214020004,1,145006151010661,1,1.0,2025-03-20 06:59:03,
1815763413290487,44,2,1,168263214020004,1,145006151010661,1,1.0,2025-03-20 06:59:03,
1815763414290487,44,3,1,168263214020004,1,145006151010661,1,1.0,2025-03-20 06:59:03,
1815763415290487,44,4,1,168263214020004,1,145006151010661,1,0.8786,2025-03-20 06:59:03,
1815763416290487,44,4,1,168263214020004,2,145006151010661,2,0.1214,2025-03-20 06:59:03,
1815763417290487,44,1,2,168263214020004,1,145006151010661,1,1.0,2025-03-20 06:59:03,
1815763418290487,44,2,2,168263214020004,1,145006151010661,1,1.0,2025-03-20 06:59:03,
1815763419290487,44,3,2,168263214020004,1,145006151010661,1,1.0,2025-03-20 06:59:03,
1815763420290487,44,4,2,168263214020004,1,145006151010661,1,1.0,2025-03-20 06:59:03,
1815763490290487,44,1,1,168263215020004,1,145006153010661,1,1.0,2025-03-20 06:59:10,
1815763491290487,44,2,1,168263215020004,1,145006153010661,1,1.0,2025-03-20 06:59:10,
1815763492290487,44,3,1,168263215020004,1,145006153010661,1,1.0,2025-03-20 06:59:10,
1815763493290487,44,4,1,168263215020004,1,145006153010661,1,1.0,2025-03-20 06:59:10,
1815763494290487,44,1,2,168263215020004,1,145006153010661,1,1.0,2025-03-20 06:59:10,
1815763495290487,44,2,2,168263215020004,1,145006153010661,1,1.0,2025-03-20 06:59:10,
1815763496290487,44,3,2,168263215020004,1,145006153010661,1,1.0,2025-03-20 06:59:10,
1815763497290487,44,4,2,168263215020004,1,145006153010661,1,1.0,2025-03-20 06:59:10,
1815763362290487,44,1,1,168263216020004,1,145006155010661,1,1.0,2025-03-20 06:59:01,
1815763363290487,44,2,1,168263216020004,1,145006155010661,1,0.5331,2025-03-20 06:59:01,
1815763364290487,44,2,1,168263216020004,1,145006155010661,2,0.4669,2025-03-20 06:59:01,
1815763365290487,44,3,1,168263216020004,1,145006155010661,3,1.0,2025-03-20 06:59:01,
1815763366290487,44,4,1,168263216020004,1,145006155010661,1,0.5164,2025-03-20 06:59:01,
1815763367290487,44,4,1,168263216020004,1,145006155010661,2,0.4836,2025-03-20 06:59:01,
1815763368290487,44,1,2,168263216020004,1,145006155010661,1,1.0,2025-03-20 06:59:01,
1815763369290487,44,2,2,168263216020004,1,145006155010661,1,1.0,2025-03-20 06:59:01,
1815742272290487,44,3,2,120044519010661,1,55945373010538,3,1.0,2025-03-20 06:50:16,
1815742273290487,44,4,2,120044519010661,1,55945373010538,3,1.0,2025-03-20 06:50:16,
1815741942290487,44,1,2,120044521010661,1,55943470010538,1,1.0,2025-03-20 06:49:55,
1815741943290487,44,2,2,120044521010661,1,55943470010538,2,1.0,2025-03-20 06:49:55,
1815741944290487,44,3,2,120044521010661,1,55943470010538,1,1.0,2025-03-20 06:49:55,
1815741945290487,44,4,2,120044521010661,1,55943470010538,1,1.0,2025-03-20 06:49:55,
1815741938290487,44,1,1,120044521010661,1,55943470010538,1,1.0,2025-03-20 06:49:55,
1815741939290487,44,2,1,120044521010661,1,55943470010538,2,1.0,2025-03-20 06:49:55,
1815741940290487,44,3,1,120044521010661,1,55943470010538,1,1.0,2025-03-20 06:49:55,
1815741941290487,44,4,1,120044521010661,1,55943470010538,1,1.0,2025-03-20 06:49:55,
1815741947290487,44,2,1,120044523010661,1,55943328010538,1,1.0,2025-03-20 06:49:55,
1815741948290487,44,3,1,120044523010661,1,55943328010538,1,1.0,2025-03-20 06:49:55,
1815741949290487,44,4,1,120044523010661,1,55943328010538,1,1.0,2025-03-20 06:49:55,
1815741950290487,44,1,2,120044523010661,1,55943328010538,1,1.0,2025-03-20 06:49:55,
1815741951290487,44,2,2,120044523010661,1,55943328010538,1,1.0,2025-03-20 06:49:55,
1815741952290487,44,3,2,120044523010661,1,55943328010538,1,1.0,2025-03-20 06:49:55,
1815741953290487,44,4,2,120044523010661,1,55943328010538,1,1.0,2025-03-20 06:49:55,
1815741946290487,44,1,1,120044523010661,1,55943328010538,1,1.0,2025-03-20 06:49:55,
1815741867290487,44,1,1,120044525010661,1,55943522010538,1,1.0,2025-03-20 06:49:51,
1815741868290487,44,2,1,120044525010661,1,55943522010538,1,1.0,2025-03-20 06:49:51,
1815741869290487,44,3,1,120044525010661,1,55943522010538,1,1.0,2025-03-20 06:49:51,
1815741870290487,44,4,1,120044525010661,1,55943522010538,1,1.0,2025-03-20 06:49:51,
1815741871290487,44,1,2,120044525010661,1,55943522010538,1,1.0,2025-03-20 06:49:51,
1815741872290487,44,2,2,120044525010661,1,55943522010538,1,1.0,2025-03-20 06:49:51,
1815741873290487,44,3,2,120044525010661,1,55943522010538,1,1.0,2025-03-20 06:49:51,
1815741874290487,44,4,2,120044525010661,1,55943522010538,1,1.0,2025-03-20 06:49:51,
1815742035290487,44,1,1,120044527010661,1,55945424010538,1,1.0,2025-03-20 06:50:07,
1815742036290487,44,2,1,120044527010661,1,55945424010538,1,1.0,2025-03-20 06:50:07,
1815742037290487,44,3,1,120044527010661,1,55945424010538,1,1.0,2025-03-20 06:50:07,
1815742038290487,44,4,1,120044527010661,1,55945424010538,1,1.0,2025-03-20 06:50:07,
1815742039290487,44,1,2,120044527010661,1,55945424010538,1,1.0,2025-03-20 06:50:07,
1815742040290487,44,2,2,120044527010661,1,55945424010538,1,1.0,2025-03-20 06:50:07,
1815763370290487,44,3,2,168263216020004,1,145006155010661,3,1.0,2025-03-20 06:59:01,
1815763371290487,44,4,2,168263216020004,1,145006155010661,1,1.0,2025-03-20 06:59:01,
1815763263290487,44,1,1,168263218020004,1,145006125010661,1,1.0,2025-03-20 06:58:55,
1815763264290487,44,2,1,168263218020004,1,145006125010661,1,1.0,2025-03-20 06:58:55,
1815763265290487,44,3,1,168263218020004,1,145006125010661,1,1.0,2025-03-20 06:58:55,
1815763266290487,44,4,1,168263218020004,1,145006125010661,1,0.0893,2025-03-20 06:58:55,
1815763267290487,44,4,1,168263218020004,2,145006125010661,2,0.9107,2025-03-20 06:58:55,
1815763268290487,44,1,2,168263218020004,1,145006125010661,1,1.0,2025-03-20 06:58:55,
1815763269290487,44,2,2,168263218020004,1,145006125010661,1,1.0,2025-03-20 06:58:55,
1815763270290487,44,3,2,168263218020004,1,145006125010661,1,1.0,2025-03-20 06:58:55,
1815763271290487,44,4,2,168263218020004,2,145006125010661,2,1.0,2025-03-20 06:58:55,
1815763446290487,44,1,1,168263219020004,1,145006127010661,1,1.0,2025-03-20 06:59:06,
1815763447290487,44,2,1,168263219020004,1,145006127010661,1,1.0,2025-03-20 06:59:06,
1815763448290487,44,3,1,168263219020004,1,145006127010661,1,1.0,2025-03-20 06:59:06,
1815763449290487,44,4,1,168263219020004,2,145006127010661,2,0.8798,2025-03-20 06:59:06,
1815763450290487,44,4,1,168263219020004,3,145006127010661,2,0.1202,2025-03-20 06:59:06,
1815763451290487,44,1,2,168263219020004,1,145006127010661,1,1.0,2025-03-20 06:59:06,
1815763452290487,44,2,2,168263219020004,1,145006127010661,1,1.0,2025-03-20 06:59:06,
1815763453290487,44,3,2,168263219020004,1,145006127010661,1,1.0,2025-03-20 06:59:06,
1815763454290487,44,4,2,168263219020004,2,145006127010661,2,1.0,2025-03-20 06:59:06,
1815763272290487,44,1,1,168263220020004,1,145006139010661,1,1.0,2025-03-20 06:58:55,
1815763273290487,44,2,1,168263220020004,1,145006139010661,1,1.0,2025-03-20 06:58:55,
1815763274290487,44,3,1,168263220020004,1,145006139010661,1,1.0,2025-03-20 06:58:55,
1815763275290487,44,4,1,168263220020004,1,145006139010661,1,1.0,2025-03-20 06:58:55,
1815763276290487,44,1,2,168263220020004,1,145006139010661,1,1.0,2025-03-20 06:58:55,
1815763277290487,44,2,2,168263220020004,1,145006139010661,1,1.0,2025-03-20 06:58:55,
1815763278290487,44,3,2,168263220020004,1,145006139010661,1,1.0,2025-03-20 06:58:55,
1815763279290487,44,4,2,168263220020004,1,145006139010661,1,1.0,2025-03-20 06:58:55,
1815763320290487,44,1,1,168263221020004,1,145006141010661,1,1.0,2025-03-20 06:58:55,
1815763321290487,44,2,1,168263221020004,1,145006141010661,1,1.0,2025-03-20 06:58:55,
1815763322290487,44,3,1,168263221020004,1,145006141010661,1,1.0,2025-03-20 06:58:55,
1815763323290487,44,4,1,168263221020004,1,145006141010661,1,1.0,2025-03-20 06:58:55,
1815763324290487,44,1,2,168263221020004,1,145006141010661,1,1.0,2025-03-20 06:58:55,
1815763325290487,44,2,2,168263221020004,1,145006141010661,1,1.0,2025-03-20 06:58:55,
1815763326290487,44,3,2,168263221020004,1,145006141010661,1,1.0,2025-03-20 06:58:55,
1815763327290487,44,4,2,168263221020004,1,145006141010661,1,1.0,2025-03-20 06:58:55,
